,url,outlet,Author,Date,Title,page_num
135,https://www.texastribune.org/2018/10/05/t-squared-community-conversation-toolkit/,Texas Tribune,ALEX SAMUELS,"OCT. 5, 2018",T-Squared: Help us spark policy conversations in your communities,135
136,https://www.texastribune.org/2018/10/10/feds-disclose-plans-new-section-border-wall-texas/,Texas Tribune,JULIÁN AGUILAR,"OCT. 10, 2018",Trump administration discloses plans for construction of new border barrier in Texas,136
137,https://www.texastribune.org/2018/10/15/ut-system-board-regents-chair-sara-martinez-tucker-resign-jan-15/,Texas Tribune,SHANNON NAJMABADI,"OCT. 15, 2018",UT System Board of Regents Chair Sara Martinez Tucker to step down in January,137
138,https://www.texastribune.org/2018/10/10/texas-rural-symposium-community-conversation-video/,Texas Tribune,JESSICA WEAVER,"OCT. 10, 2018","Watch our symposium on rural Texas, and include your community in the conversation",138
139,https://www.texastribune.org/2018/10/10/orourke-isnt-interested-obama-endorsement-tribcast/,Texas Tribune,EMILY RAMSHAW,"OCT. 10, 2018","TribCast: O'Rourke isn't ""interested"" in Obama endorsement",139
140,https://www.texastribune.org/2018/10/05/affordable-housing-texas-community-conversation-toolkit/,Texas Tribune,ALEX SAMUELS,"OCT. 5, 2018",Want to discuss affordable housing in your community? This guide can start the conversation.,140
141,https://www.texastribune.org/2018/10/02/texas-senate-will-wait-and-see-charles-schwertner-sexual-misconduct-al/,Texas Tribune,ALEXA URA,"OCT. 2, 2018","After another member is accused of sexual misconduct, the Texas Senate takes a wait-and-see approach",141
142,https://www.texastribune.org/2018/10/11/livestream-marvin-odum-houston-chief-recover-officer/,Texas Tribune,TEXAS TRIBUNE STAFF,"OCT. 11, 2018","Watch: A conversation with Marvin Odum, Houston's chief recovery officer",142
143,https://www.texastribune.org/2018/10/04/zero-tolerance-policy-reunite-separated-immigrant-families/,Texas Tribune,HANNAH WILEY,"OCT. 4, 2018",Hundreds of migrant kids haven't been reunited with their parents. What's taking so long?,143
144,https://www.texastribune.org/2018/10/03/texas-and-feds-square-over-potential-revocation-millions-special-educa/,Texas Tribune,ALIYYA SWABY,"OCT. 3, 2018",Texas and the feds square off over $33 million in special education funds,144
145,https://www.texastribune.org/2018/10/08/refugee-resettlement-texas-hits-historic-low-under-trump-administratio/,Texas Tribune,ALEXA URA,"OCT. 8, 2018",Refugee resettlement in Texas hits historic low under Trump administration,145
146,https://www.texastribune.org/2018/10/09/travis-clardy-texas-house-livestream/,Texas Tribune,OMAR RODRIGUEZ-ORTIZ,"OCT. 9, 2018",Travis Clardy on the bathroom bill and the relationship between Texas’ top political leaders,146
147,https://www.texastribune.org/2018/10/10/catholic-church-texas-diocese-sexual-abuse-minor/,Texas Tribune,EMMA PLATOFF,"OCT. 10, 2018","Catholic dioceses in Texas to release names of clergy ""credibly accused"" of sexually abusing minors",147
148,https://www.texastribune.org/2018/10/03/former-intern-rep-sheila-jackson-lee-accused-posting-gop-senators-info/,Texas Tribune,ABBY LIVINGSTON,"OCT. 3, 2018",Report: Former intern for Rep. Sheila Jackson Lee accused of posting GOP senators' private information online,148
149,https://www.texastribune.org/2018/10/05/affordable-housing-texas-things-know/,Texas Tribune,BRANDON FORMBY,"OCT. 5, 2018","As Texas grows, an affordable housing crisis looms. Here are six things to know.",149
150,https://www.texastribune.org/2018/10/11/texas-joe-moody-criminal-justice-legislature-marijuana/,Texas Tribune,ALEX SAMUELS,"OCT. 11, 2018",Q&A: State Rep. Joe Moody on criminal justice and the Legislature,150
151,https://www.texastribune.org/2018/10/03/standardized-testing-ACT-SAT-pay-Texas/,Texas Tribune,MATT ZDUN,"OCT. 3, 2018",Texas wants schools to pay for ACT and SAT exams. Local districts say that’s unreasonable.,151
152,https://www.texastribune.org/2018/10/06/police-seize-texas-political-yard-sign-gop-elephant-girl-skirt/,Texas Tribune,THE WASHINGTON POST,"OCT. 6, 2018",A Texas yard sign depicted a GOP elephant with its trunk up a girl’s skirt. Police seized it.,152
153,https://www.texastribune.org/2018/10/12/mexico-asylum-seekers-bridges-immigration/,Texas Tribune,TEO ARMUS,"OCT. 12, 2018","U.S. officials have been keeping migrants from crossing bridges. Now, Mexico is doing the same.",153
154,https://www.texastribune.org/2018/10/12/suicide-rate-hispanics-texas/,Texas Tribune,KAISER HEALTH NEWS,"OCT. 12, 2018","As suicide rates rise, Hispanics show relative immunity",154
155,https://www.texastribune.org/2018/10/03/army-corps-set-propose-hurricane-protection-plan-houston/,Texas Tribune,KIAH COLLIER,"OCT. 3, 2018",Army Corps set to propose hurricane protection plan for Houston,155
156,https://www.texastribune.org/2018/10/09/homeland-security-moves-plug-gaps-south-texas-border-fence/,Texas Tribune,KIAH COLLIER,"OCT. 9, 2018",Homeland Security moves to plug gaps in Bush-era border fence,156
157,https://www.texastribune.org/2018/10/09/presidio-wall-texas-border-mexico/,Texas Tribune,"BY SUHAUNA HUSSAIN, CENTER FOR PUBLIC INTEGRITY","OCT. 9, 2018","How ""The Wall"" could kill a Texas city",157
158,https://www.texastribune.org/2018/10/10/austin-nondiscrimination-ordinance-lgbtq-lawsuits/,Texas Tribune,MATT ZDUN,"OCT. 10, 2018",Two conservative groups are suing Austin over its nondiscrimination ordinance. LGBTQ advocates say they're not worried.,158
159,https://www.tribtalk.org/2018/10/12/texas-no-country-for-young-voters/,Texas Tribune,Mark P. Jones,"By Mark P. Jones,  Oct. 12, 2018",Texas: No country for young voters?,159
160,https://www.texastribune.org/2018/10/11/west-texas-becomes-worlds-extraction-colony-oil-gas-exports-surge/,Texas Tribune,KIAH COLLIER,"OCT. 11, 2018","As oil and gas exports surge, West Texas becomes the world’s “extraction colony”",160
161,https://www.texastribune.org/2018/10/11/hurricane-harvey-housing-damage-houston-2-billion/,Texas Tribune,KATHRYN LUNDSTROM,"OCT. 11, 2018","Study says to fix Harvey-related housing damage, Houston needs $2 billion more in federal funds",161
162,https://www.texastribune.org/2018/10/16/how-washington-unleashed-fossil-fuel-exports-and-sold-out-climate/,Texas Tribune,"BY JIE JENNY ZOU, CENTER FOR PUBLIC INTEGRITY","OCT. 16, 2018",How Washington unleashed fossil-fuel exports and sold out on climate,162
163,https://www.texastribune.org/2018/10/09/texas-cps-aps-forgotten-caseworkers-legislators/,Texas Tribune,MARISSA EVANS,"OCT. 9, 2018","Texas workers caring for elderly feel “treated like a stepchild” as caseload increases, pay stays the same",163
164,https://www.texastribune.org/2018/10/10/eviction-travis-county/,Texas Tribune,"BY AUDREY MCGLINCHY, KUT NEWS","OCT. 10, 2018",Five days to vacate: How a sudden setback can lead to an eviction,164
165,https://www.texastribune.org/2018/10/04/disclosures-give-details-personal-finances-ted-cruz-beto-orourke/,Texas Tribune,ABBY LIVINGSTON,"OCT. 4, 2018",Disclosures offer window into personal finances of Ted Cruz and Beto O'Rourke in Senate race,165
166,https://www.texastribune.org/2018/10/09/texas-death-row-inmate-new-trial-junk-science/,Texas Tribune,EMMA PLATOFF,"OCT. 9, 2018",Judge recommends new trial for Texas death row inmate Rigoberto Avila,166
167,https://www.texastribune.org/2018/10/03/Payton-summons-fort-worth-life-sustaining-treatment/,Texas Tribune,EMMA PLATOFF,"OCT. 3, 2018",The hospital says she’s brain-dead. Her parents say she’s alive. Who decides when to take her off the ventilator?,167
168,https://www.texastribune.org/2018/10/?page=8,Texas Tribune,MATT ZDUN,BY MATT ZDUN,"News For October, 2018",168
169,https://www.texastribune.org/2018/10/05/federal-judge-texas-strikes-down-indian-child-welfare-act/,Texas Tribune,EMMA PLATOFF,"OCT. 5, 2018",Federal judge in Texas strikes down Indian Child Welfare Act,169
170,https://www.texastribune.org/2018/10/06/texas-senators-cruz-cornyn-vote-confirm-kavanaugh-us-supreme-court/,Texas Tribune,ABBY LIVINGSTON,"OCT. 6, 2018","U.S. Senate confirms Kavanaugh to high court, with support of Cruz, Cornyn",170
171,https://www.texastribune.org/2018/10/02/texas-education-agency-traffic-stop-police-interaction-law/,Texas Tribune,JOLIE MCCULLOUGH,"OCT. 2, 2018","""Don't panic"": Texas Education Agency sends instructions on police interaction curriculum",171
172,https://www.texastribune.org/2018/10/10/analysis-texas-school-finance-budget-lbb/,Texas Tribune,ROSS RAMSEY,"OCT. 10, 2018",Analysis: Texas’ school finance problem in one pesky chart,172
173,https://www.texastribune.org/2018/10/12/texas-cancels-health-contracts-anti-abortion-heidi-group/,Texas Tribune,MARISSA EVANS,"OCT. 12, 2018",State cancels health contracts with anti-abortion Heidi Group,173
174,https://www.texastribune.org/2018/10/22/texas-2018-midterms-contest-who-will-get-most-votes/,Texas Tribune,BOBBY BLANCHARD,"OCT. 22, 2018",Political Pick'em: Can you guess who will win in the Texas midterms?,174
175,https://www.texastribune.org/2018/10/22/prairie-view-m-students-sue-waller-county-over-early-voting-sites/,Texas Tribune,ALEXA URA,"OCT. 22, 2018",Prairie View A&M students sue Waller County over early voting sites,175
176,https://www.texastribune.org/2018/10/22/texas-early-voting-turnout/,Texas Tribune,ALLYSON WALLER,"OCT. 22, 2018",Texas sees huge turnout on first day of early voting,176
177,https://www.texastribune.org/2018/10/22/Donald-trump-rally-ted-cruz-houston-eleciton-2018/,Texas Tribune,PATRICK SVITEK,"OCT. 22, 2018","At Houston re-election rally, Donald Trump mocks Beto O'Rourke and praises Ted Cruz as a key ally",177
178,https://www.texastribune.org/2018/10/18/democrats-texas-house-speakers-race/,Texas Tribune,CASSANDRA POLLOCK,"OCT. 18, 2018",Texas House Democrats expect midterms will boost their bargaining power in speaker's race,178
179,https://www.texastribune.org/2018/10/23/texas-congressional-district-21-chip-roy-video/,Texas Tribune,OMAR RODRIGUEZ-ORTIZ,"OCT. 23, 2018","Chip Roy on Trump, Republicans, health care and the national debt",179
180,https://www.texastribune.org/2018/10/18/Justin-Nelson-livestream/,Texas Tribune,OMAR RODRIGUEZ-ORTIZ,"OCT. 18, 2018",Justin Nelson discusses Attorney General Ken Paxton and the media,180
181,https://www.texastribune.org/2018/10/22/will-donald-trumps-rally-ted-cruz-motivate-republicans-or-democrats/,Texas Tribune,ABBY LIVINGSTON,"OCT. 22, 2018",Will Donald Trump's Houston rally for Ted Cruz motivate Republicans — or Democrats?,181
182,https://www.texastribune.org/2018/10/17/texas-governor-greg-abbott-trump-ted-cruz-rally/,Texas Tribune,MATT ZDUN,"OCT. 17, 2018","Greg Abbott, Dan Patrick to speak at Donald Trump's rally with Ted Cruz",182
183,https://www.texastribune.org/2018/10/18/donald-trumps-houston-rally-ted-cruz-moved-bigger-venue/,Texas Tribune,PATRICK SVITEK,"OCT. 18, 2018",Donald Trump's Houston rally with Ted Cruz moved to bigger venue,183
184,https://www.texastribune.org/2018/10/17/analysis-beto-orourke-overcome-ted-cruz-million-vote-margin/,Texas Tribune,ROSS RAMSEY,"OCT. 17, 2018",Analysis: Can Beto O’Rourke overcome Ted Cruz’s million-vote margin?,184
185,https://www.texastribune.org/2018/10/23/texas-lt-gov-dan-patrick-mike-collier-video/,Texas Tribune,ALANA ROCHA,"OCT. 23, 2018","Though they've never met, Mike Collier and Dan Patrick virtually debate the issues for Texas Lt. Gov.",185
186,https://www.texastribune.org/2018/10/19/greg-abbott-going-19-city-texas-tour-campaign-other-republicans/,Texas Tribune,PATRICK SVITEK,"OCT. 19, 2018",Abbott going on 19-stop tour to campaign for other Republicans,186
187,https://www.texastribune.org/2018/10/20/ted-cruz-beto-orourke-accountability-jamal-khashoggi-death/,Texas Tribune,PATRICK SVITEK,"OCT. 20, 2018","Sen. Ted Cruz, Rep. Beto O'Rourke press for accountability in Jamal Khashoggi's death",187
188,https://www.texastribune.org/2018/10/22/donald-trump-rally-texas-ted-cruz-supporters-line-up/,Texas Tribune,EMMA PLATOFF,"OCT. 22, 2018",What Donald Trump’s supporters said at his Texas rally for Ted Cruz,188
189,https://www.texastribune.org/2018/10/21/donald-trump-stumps-ted-cruz-texas-former-enemies-are-now-allies/,Texas Tribune,THE WASHINGTON POST,"OCT. 21, 2018","The ‘sniveling coward’ and the ‘maniac’ are now allies, as Trump stumps for Cruz",189
190,https://www.texastribune.org/2018/10/18/beto-orourke-ted-cruz-lyin-ted/,Texas Tribune,PATRICK SVITEK,"OCT. 18, 2018","O'Rourke says he may have gone ""a step too far"" using Donald Trump's ""Lyin' Ted"" nickname for Cruz",190
191,https://www.texastribune.org/2018/10/19/texas-2018-john-carter-mj-hegar-virtual-debate/,Texas Tribune,ALANA ROCHA,"OCT. 19, 2018","Congressional rivals John Carter and MJ Hegar talk immigration, veterans and tattoos",191
192,https://www.texastribune.org/2018/10/17/beto-orourke-attack-ads-against-ted-cruz-start-air-texas/,Texas Tribune,PATRICK SVITEK,"OCT. 17, 2018","Beto O’Rourke starts airing attack ads against Ted Cruz, shifting tone",192
193,https://www.tribtalk.org/2018/10/18/tipping-the-scales-in-judicial-elections/,Texas Tribune,Mary Lou Serafine,"By Mary Lou Serafine,  Oct. 18, 2018",Tipping the scales in judicial elections,193
194,https://www.texastribune.org/2018/10/22/ted-cruz-suggests-sending-national-guard-border-stop-migrant-caravan/,Texas Tribune,JULIÁN AGUILAR,"OCT. 22, 2018",Ted Cruz: National Guard may be needed to stop migrant caravan at the border,194
195,https://www.texastribune.org/2018/10/22/texas-donald-trump-ted-cruz-texas-senate-fact-check/,Texas Tribune,ALEX SAMUELS,"OCT. 22, 2018",We fact checked Donald Trump's rally in Texas,195
196,https://www.texastribune.org/2018/10/18/san-antonio-approves-plan-alamo-plaza-overhaul/,Texas Tribune,ROBERT INKS,"OCT. 18, 2018",San Antonio approves plan for Alamo Plaza overhaul,196
197,https://www.texastribune.org/2018/10/17/texas-rep-pat-fallon-apologizes-rep-mary-gonzalez-after-mocking-her-se/,Texas Tribune,JULIÁN AGUILAR,"OCT. 17, 2018",Rep. Mary González says she's taking the high road after Rep. Pat Fallon mocked her sexuality,197
198,https://www.texastribune.org/2018/10/17/family-border-apprehensions-hit-new-record-trump-threatens-new-crackdo/,Texas Tribune,THE WASHINGTON POST,"OCT. 17, 2018",Record number of families crossing U.S. border as Trump threatens new crackdown,198
199,https://www.texastribune.org/2018/10/17/donald-trump-attack-beto-orourke-praise-ted-cruz-debate-texas/,Texas Tribune,BOBBY BLANCHARD,"OCT. 17, 2018","Donald Trump: Beto O'Rourke ""is a flake""",199
200,https://www.texastribune.org/2018/10/23/Sarah-Davis-Allison-Lami-Sawyer-moderate/,Texas Tribune,MATT ZDUN,"OCT. 23, 2018","""Dorky"" moderate Allison Lami Sawyer tries to unseat ""rowdy"" moderate state Rep. Sarah Davis",200
201,https://www.texastribune.org/2018/10/18/foster-care-5th-circuit-order-reform/,Texas Tribune,EMMA PLATOFF,"OCT. 18, 2018",Federal appeals court finds Texas foster kids were endangered — but strikes down some attempts at reform,201
202,https://www.texastribune.org/2018/10/22/ted-cruz-will-serve-full-senate-term-beto-orourke/,Texas Tribune,TEXAS TRIBUNE STAFF,"OCT. 22, 2018",Ted Cruz now says he'll serve a full term if re-elected to U.S. Senate,202
203,https://www.texastribune.org/2018/10/22/donald-trump-say-he-has-new-nickname-ted-cruz-beautiful-ted/,Texas Tribune,MATTHEW WATKINS,"OCT. 22, 2018","Ahead of trip to Texas, Donald Trump uses a new nickname for Ted Cruz: ""Beautiful Ted""",203
204,https://www.texastribune.org/2018/10/19/texas-joaquin-castro-jamal-khashoggi-washington-post/,Texas Tribune,ALEX SAMUELS,"OCT. 19, 2018","Without citing evidence, Joaquin Castro says Jared Kushner may have played a role in the death of Jamal Khashoggi",204
205,https://www.texastribune.org/2018/10/19/study-family-separations-causing-mental-health-crisis-south-texas/,Texas Tribune,HANNAH WILEY,"OCT. 19, 2018",Study says family separations are causing a mental health crisis in the Rio Grande Valley,205
206,https://www.texastribune.org/2018/10/19/ut-regents-report-sees-curtailed-role-for-system-administration/,Texas Tribune,SHANNON NAJMABADI,"OCT. 19, 2018","""Eliminate 'top-down' initiatives"": UT regents' report sees curtailed role for system administration",206
207,https://www.tribtalk.org/2018/10/19/once-again-a-time-for-choosing-republicans-over-democrats/,Texas Tribune,Wayne Christian,"By Wayne Christian,  Oct. 19, 2018","Once again, a time for choosing Republicans over Democrats ",207
208,https://www.texastribune.org/2018/10/18/historic-texas-flooding-officials-open-floodgates-mansfield-dam/,Texas Tribune,CARLOS ANCHONDO,"OCT. 18, 2018","After historic Texas flooding, officials will likely open more floodgates on Central Texas dam",208
209,https://www.texastribune.org/2018/10/22/austin-water-boil-water-notice-after-historic-flooding/,Texas Tribune,CARLOS ANCHONDO,"OCT. 22, 2018","Austin issues city-wide boil water notice; calls for action ""to avoid running out of water""",209
210,https://www.texastribune.org/2018/10/17/immigrants-trump-mexico-border-asylum-violence/,Texas Tribune,JAY ROOT,"OCT. 17, 2018",Migrants seeking safe harbor in the U.S. must first survive shootouts and shakedowns in Mexico,210
211,https://www.texastribune.org/2018/10/31/Victoria-neave-deanna-metzger-dallas-HD-107/,Texas Tribune,EMMA PLATOFF,"OCT. 31, 2018","In Dallas-area Texas House race, Deanna Metzger is the rare Republican who’s on offense",211
212,https://www.texastribune.org/2018/11/01/ted-cruz-beto-orourke-get-out-the-vote/,Texas Tribune,PATRICK SVITEK,"NOV. 1, 2018","In getting out the vote, Cruz turns to Abbott's infrastructure while O'Rourke builds his own",212
213,https://www.texastribune.org/2018/10/29/texas-supreme-court-election-2018-court-of-criminal-appeals/,Texas Tribune,EMMA PLATOFF,"OCT. 29, 2018","In campaigns for Texas’ top courts, judicial candidates must rely on party ID",213
214,https://www.texastribune.org/2018/11/01/texas-straight-ticket-voting-problems-old-machines/,Texas Tribune,MATT ZDUN,"NOV. 1, 2018",Why are some Texans having trouble with voting machines? This is 2002 technology in 2018.,214
215,https://www.texastribune.org/2018/10/28/ted-cruz-beto-orourke-fight-over-conservative-tarrant-county-texas/,Texas Tribune,ABBY LIVINGSTON,"OCT. 28, 2018",Ted Cruz and Beto O’Rourke are fighting over America’s most conservative large county,215
216,https://www.texastribune.org/2018/10/30/ted-cruz-beto-orourke-texas-rio-grande-valley/,Texas Tribune,TEO ARMUS,"OCT. 30, 2018",Ted Cruz targets conservative Hispanics in deep-blue Rio Grande Valley,216
217,https://www.texastribune.org/2018/10/26/beto-orourke-ted-cruz-top-100-million-fundraising-senate-race/,Texas Tribune,PATRICK SVITEK,"OCT. 26, 2018",Senate race tops $100 million with latest filings from Ted Cruz and Beto O'Rourke,217
218,https://www.texastribune.org/2018/10/24/don-huffines-texas-senate-nathan-johnson-midterm-elections/,Texas Tribune,ALEX SAMUELS,"OCT. 24, 2018","In a Dallas state Senate district held by the GOP for decades, incumbent Don Huffines is in a tight race",218
219,https://www.texastribune.org/2018/10/25/student-voting-rights-fight-erupts-texas-state-university/,Texas Tribune,ALEXA URA,"OCT. 25, 2018",Student voting rights fight erupts at Texas State University,219
220,https://www.texastribune.org/2018/10/27/us-senate-ted-cruz-beto-orourke-see-promise-massive-early-voting/,Texas Tribune,PATRICK SVITEK,"OCT. 27, 2018","In U.S. Senate race, both sides take heart in massive early voting numbers",220
221,https://www.texastribune.org/2018/10/29/texas-senate-beto-orourke-ted-cruz-poll/,Texas Tribune,EMMA PLATOFF,"OCT. 29, 2018","Ted Cruz leads Beto O'Rourke 51 to 46, Quinnipiac poll finds",221
222,https://www.texastribune.org/2018/11/01/final-days-re-election-bid-ted-cruz-haunted-alliance-steve-king/,Texas Tribune,PATRICK SVITEK,"NOV. 1, 2018",Ted Cruz hasn't distanced himself from Steve King — once a valuable ally — in final days of race against Beto O’Rourke,222
223,https://www.texastribune.org/2018/10/29/texas-ted-cruz-donald-trump-voter-awareness-project-facebook-ads/,Texas Tribune,ALEX SAMUELS,"OCT. 29, 2018",Groups with neutral-sounding names launch Facebook ads against Texas Republicans,223
224,https://www.texastribune.org/2018/10/25/texas-comptroller-glenn-hegar-democrat-joi-chevalier/,Texas Tribune,EDGAR WALTERS,"OCT. 25, 2018",Texas Comptroller Glenn Hegar and Democratic challenger Joi Chevalier on why they deserve your vote,224
225,https://www.texastribune.org/2018/10/25/new-anti-ted-cruz-super-pac-launches-plans-12m-ad-buy/,Texas Tribune,PATRICK SVITEK,"OCT. 25, 2018","New anti-Ted Cruz super PAC launches, announces $1.2 million ad buy",225
226,https://www.texastribune.org/2018/11/01/donors-reward-texas-democratic-congressional-candidates-ignore-others/,Texas Tribune,EDGAR WALTERS,"NOV. 1, 2018","While Beto O'Rourke rakes in cash, big donors ignore the Democratic statewide ticket",226
227,https://www.texastribune.org/2018/10/26/ut-tt-poll-ted-cruz-leads-beto-orourke-texas-senate/,Texas Tribune,ROSS RAMSEY,"OCT. 26, 2018","Ted Cruz leads Beto O’Rourke by 6 in Texas Senate race, UT/TT poll finds",227
228,https://www.texastribune.org/2018/10/26/texas-congress-2018-election-joseph-kopser-video/,Texas Tribune,OMAR RODRIGUEZ-ORTIZ,"OCT. 26, 2018","Joseph Kopser talks Trump, Republicans and health care",228
229,https://www.texastribune.org/2018/10/24/texas-dan-patrick-mike-collier-race-teachers-midterm/,Texas Tribune,EMMA PLATOFF,"OCT. 24, 2018","In his long-shot bid to unseat Lt. Gov. Dan Patrick, Mike Collier is counting on teachers",229
230,https://www.texastribune.org/2018/10/31/texas-board-education-midterm-candidates-elections-2018/,Texas Tribune,KATHRYN LUNDSTROM,"OCT. 31, 2018",A Texas Board of Education seat hasn’t flipped since 2010. Will that change in 2018?,230
231,https://www.texastribune.org/2018/10/24/Ted-Cruz-Beto-ORourke-poll/,Texas Tribune,MATT ZDUN,"OCT. 24, 2018","Ted Cruz leads Beto O’Rourke by 5 among likely voters in U.S. Senate race, new poll finds",231
232,https://www.texastribune.org/2018/10/31/beto-orourke-messages-pipe-bomb/,Texas Tribune,MATTHEW WATKINS,"OCT. 31, 2018","Beto O'Rourke received threatening messages from pipe bomb suspect Cesar Sayoc, his campaign says",232
233,https://www.texastribune.org/2018/10/26/texas-voting-machines-2018-straight-ticket-midterm-elections/,Texas Tribune,ALEX SAMUELS,"OCT. 26, 2018",Here’s how to avoid problems with straight-ticket voting in Texas,233
234,https://www.texastribune.org/2018/10/31/texas-democrats-kulkarni-olson-mccaul-siegel/,Texas Tribune,ANDREW EVERSDEN,"OCT. 31, 2018","In GOP strongholds, Texas Democrats running liberal campaigns have raised eye-popping sums",234
235,https://www.texastribune.org/2018/10/31/texas-beto-orourke-ted-cruz-facebook-ads-propublica/,Texas Tribune,ALEX SAMUELS,"OCT. 31, 2018",Beto O’Rourke is betting big on Facebook ads: He’s spent more than $6 million in six months.,235
236,https://www.texastribune.org/2018/10/30/beto-orourke-ted-cruz-us-birthright-citizenship/,Texas Tribune,EMMA PLATOFF,"OCT. 30, 2018",Donald Trump wants to end birthright citizenship. Ted Cruz supports that. Beto O'Rourke doesn't.,236
237,https://www.texastribune.org/2018/10/25/ken-paxton-tv-ad-against-justin-nelson/,Texas Tribune,PATRICK SVITEK,"OCT. 25, 2018","In notable shift, Attorney General Ken Paxton begins TV offensive against Democratic opponent",237
238,https://www.texastribune.org/2018/10/30/colin-allred-pete-sessions-north-texas/,Texas Tribune,ABBY LIVINGSTON,"OCT. 30, 2018","For both parties, the race between U.S. Rep. Pete Sessions and Colin Allred is bigger than one seat",238
239,https://www.texastribune.org/2018/10/26/three-candidates-vie-slot-texas-oil-and-gas-regulatory-agency/,Texas Tribune,KIAH COLLIER,"OCT. 26, 2018",Three candidates vie for slot on Texas' oil and gas regulatory agency,239
240,https://www.texastribune.org/2018/10/26/hays-county-expands-early-voting-access-texas-state-university-student/,Texas Tribune,ALEXA URA,"OCT. 26, 2018",Hays County expands early voting access for Texas State University students,240
241,https://www.texastribune.org/2018/10/30/texas-representatives-congress-trump-proposal-end-birthright-citizens/,Texas Tribune,ANDREW EVERSDEN,"OCT. 30, 2018",Texas Democrats in Congress oppose Trump proposal to end birthright citizenship. Most Republicans have stayed silent.,241
242,https://www.texastribune.org/2018/10/25/trump-administration-send-hundreds-troops-us-mexico-border-reports-say/,Texas Tribune,EMMA PLATOFF,"OCT. 25, 2018","Trump administration to send hundreds of troops to the U.S-Mexico border, reports say",242
243,https://www.texastribune.org/2018/10/25/waller-county-expands-early-voting-prairie-view-m-students/,Texas Tribune,MATT ZDUN,"OCT. 25, 2018",Waller County expands early voting for Prairie View A&M students,243
244,https://www.texastribune.org/2018/10/30/texas-state-capitol-offices-evacuated-due-suspicious-package/,Texas Tribune,MATT ZDUN,"OCT. 30, 2018","Authorities find ""no viable threat"" after evacuation at the Texas Capitol due to a suspicious package",244
245,https://www.texastribune.org/2018/11/01/harris-county-texas-juvenile-judges-private-attorneys/,Texas Tribune,NEENA SATIJA,"NOV. 1, 2018",Harris County juvenile judges and private attorneys accused of cronyism: “Everybody wins but the kids”,245
246,https://www.texastribune.org/2018/10/29/department-defense-says-its-sending-5200-troops-us-mexico-border/,Texas Tribune,JULIÁN AGUILAR,"OCT. 29, 2018","Department of Defense says it's sending 5,200 troops to U.S.-Mexico border",246
247,https://www.texastribune.org/2018/11/01/texas-gov-greg-abbott-has-pitched-plan-fix-school-finance/,Texas Tribune,ALIYYA SWABY,"NOV. 1, 2018","Behind closed doors, Greg Abbott’s office has pitched a plan to fix Texas school finance",247
248,https://www.texastribune.org/2018/10/30/trump-executive-order-end-citizenship-children-born-us-noncitizens/,Texas Tribune,THE WASHINGTON POST,"OCT. 30, 2018",Trump eyeing executive order to end citizenship for children born in U.S. to noncitizens,248
249,https://www.texastribune.org/2018/10/30/texas-border-lawmakers-troop-deployment/,Texas Tribune,JULIÁN AGUILAR,"OCT. 30, 2018",Texas' border lawmakers say they're in the dark on troop deployment,249
250,https://www.texastribune.org/2018/10/24/family-separation-federal-agencies-dhs-hhs-unprepared/,Texas Tribune,TEO ARMUS,"OCT. 24, 2018","Federal agencies were unprepared to deal with family separations, government report says",250
251,https://www.texastribune.org/2018/10/25/cuellar-aide-fired-pregnancy/,Texas Tribune,THE WASHINGTON POST,"OCT. 25, 2018",Former aide to Texas congressman files complaint saying she was fired over pregnancy,251
252,https://www.texastribune.org/2018/10/25/donald-trump-considering-plan-ban-entry-migrants-southern-border/,Texas Tribune,THE WASHINGTON POST,"OCT. 25, 2018","Trump considering plan to ban entry of migrants at southern border, deny asylum",252
253,https://www.texastribune.org/2018/10/24/ted-cruz-vs-beto-orourke-reddit-discussion-ama-texas-reporters/,Texas Tribune,BOBBY BLANCHARD,"OCT. 24, 2018",Five Texas reporters answer questions about the Ted Cruz-Beto O'Rourke race,253
254,https://www.texastribune.org/2018/10/24/family-separation-deterrent-apprehensions-immigration/,Texas Tribune,TEO ARMUS,"OCT. 24, 2018","As border crossings surge, some migrants say they came now because family separation is over",254
255,https://www.texastribune.org/2018/10/28/austin-water-boil-notice-lifted-after-seven-days/,Texas Tribune,CARLOS ANCHONDO,"OCT. 28, 2018",Austin lifts city-wide boil water notice,255
256,https://www.texastribune.org/2018/10/31/ted-cruz-beto-orourke-poll-uttyler-texas/,Texas Tribune,MATT ZDUN,"OCT. 31, 2018","Ted Cruz’s lead over Beto O’Rourke narrows to 3.6, UT-Tyler poll says",256
257,https://www.texastribune.org/2018/10/29/lawyers-charles-schwertner-say-they-have-proof-his-phone-didnt-send-ex/,Texas Tribune,SHANNON NAJMABADI,"OCT. 29, 2018",Lawyers for state Sen. Charles Schwertner say forensic review proves explicit texts didn't come from his phone,257
258,https://www.texastribune.org/2018/10/24/texas-values-collide-fight-over-houston-dallas-bullet-train/,Texas Tribune,BRANDON FORMBY,"OCT. 24, 2018",Texas values collide in fight over Houston-Dallas high speed rail,258
259,https://www.texastribune.org/2018/10/31/how-fix-affordable-housing-texas-texans/,Texas Tribune,ALEX SAMUELS,"OCT. 31, 2018","How to fix affordable housing in Texas, by Texans",259
